,Cell_ID,Ligand_Label
12169,Cell12815,1
12170,Cell6512,1
12171,Cell14035,1
12172,Cell2072,1
12173,Cell4967,1
12174,Cell11476,1
12175,Cell41,1
12176,Cell10089,1
12177,Cell7171,1
12178,Cell5674,1
12179,Cell13685,1
12180,Cell9308,1
12181,Cell2176,1
12182,Cell12489,1
12183,Cell7162,1
12184,Cell7647,1
12185,Cell1797,1
12186,Cell1051,1
12187,Cell7835,1
12188,Cell6135,1
12189,Cell15356,1
12190,Cell8524,1
12191,Cell6789,1
12192,Cell8450,1
12193,Cell5061,1
12194,Cell7413,1
12195,Cell3374,1
12196,Cell11249,1
12197,Cell11469,1
12198,Cell7033,1
12199,Cell15026,1
12200,Cell15603,1
12201,Cell2284,1
12202,Cell11646,1
12203,Cell11123,1
12204,Cell6591,1
12205,Cell3548,1
12206,Cell1518,1
12207,Cell3205,1
12208,Cell13172,1
12209,Cell3617,1
12210,Cell1810,1
12211,Cell8880,1
12212,Cell3324,1
12213,Cell15063,1
12214,Cell15465,1
12215,Cell8990,1
12216,Cell11983,1
12217,Cell14107,1
12218,Cell3666,1
12219,Cell10082,1
12220,Cell4280,1
12221,Cell9551,1
12222,Cell5494,1
12223,Cell15664,1
12224,Cell1619,1
12225,Cell7080,1
12226,Cell13477,1
12227,Cell10338,1
12228,Cell11379,1
12229,Cell3664,1
12230,Cell13909,1
12231,Cell7838,1
12232,Cell1620,1
12233,Cell10491,1
12234,Cell15504,1
12235,Cell3688,1
12236,Cell12747,1
12237,Cell891,1
12238,Cell14027,1
12239,Cell6612,1
12240,Cell12154,1
12241,Cell8467,1
12242,Cell2352,1
12243,Cell1556,1
12244,Cell13277,1
12245,Cell748,1
12246,Cell6732,1
12247,Cell5049,1
12248,Cell12457,1
12249,Cell12746,1
12250,Cell5331,1
12251,Cell5368,1
12252,Cell12933,1
12253,Cell9574,1
12254,Cell2255,1
12255,Cell12947,1
12256,Cell8572,1
12257,Cell10191,1
12258,Cell1239,1
12259,Cell5285,1
12260,Cell8519,1
12261,Cell5038,1
12262,Cell11423,1
12263,Cell12608,1
12264,Cell7763,1
12265,Cell15194,1
12266,Cell4485,1
12267,Cell7575,1
12268,Cell12534,1
12269,Cell11267,1
12270,Cell7017,1
12271,Cell6911,1
12272,Cell2360,1
12273,Cell10466,1
12274,Cell5505,1
12275,Cell11990,1
12276,Cell7177,1
12277,Cell6128,1
12278,Cell14347,1
12279,Cell7462,1
12280,Cell14023,1
12281,Cell10215,1
12282,Cell15050,1
12283,Cell5042,1
12284,Cell11507,1
12285,Cell4,1
12286,Cell9342,1
12287,Cell2289,1
12288,Cell632,1
12289,Cell10489,1
12290,Cell454,1
12291,Cell51,1
12292,Cell14157,1
12293,Cell2575,1
12294,Cell13573,1
12295,Cell14486,1
12296,Cell9080,1
12297,Cell12125,1
12298,Cell14671,1
12299,Cell8555,1
12300,Cell15554,1
12301,Cell14519,1
12302,Cell15783,1
12303,Cell450,1
12304,Cell15307,1
12305,Cell11518,1
12306,Cell2707,1
12307,Cell11967,1
12308,Cell4118,1
12309,Cell9148,1
12310,Cell731,1
12311,Cell10226,1
12312,Cell13403,1
12313,Cell5243,1
12314,Cell1457,1
12315,Cell984,1
12316,Cell1550,1
12317,Cell8169,1
12318,Cell4429,1
12319,Cell546,1
12320,Cell13464,1
12321,Cell15537,1
12322,Cell2555,1
12323,Cell13233,1
12324,Cell14498,1
12325,Cell10369,1
12326,Cell14473,1
12327,Cell11116,1
12328,Cell2312,1
12329,Cell2584,1
12330,Cell6420,1
12331,Cell3686,1
12332,Cell1626,1
12333,Cell6537,1
12334,Cell8993,1
12335,Cell10795,1
12336,Cell2408,1
12337,Cell1510,1
12338,Cell7660,1
12339,Cell1823,1
12340,Cell3475,1
12341,Cell10342,1
12342,Cell13818,1
12343,Cell1512,1
12344,Cell4426,1
12345,Cell5562,1
12346,Cell497,1
12347,Cell133,1
12348,Cell4488,1
12349,Cell11324,1
12350,Cell14410,1
12351,Cell14131,1
12352,Cell1752,1
12353,Cell11489,1
12354,Cell7074,1
12355,Cell50,1
12356,Cell6081,1
12357,Cell12961,1
12358,Cell14850,1
12359,Cell7044,1
12360,Cell9894,1
12361,Cell8798,1
12362,Cell8292,1
12363,Cell7108,1
12364,Cell10471,1
12365,Cell682,1
12366,Cell3684,1
12367,Cell10639,1
12368,Cell1932,1
12369,Cell5294,1
12370,Cell3071,1
12371,Cell10632,1
12372,Cell11715,1
12373,Cell830,1
12374,Cell12175,1
12375,Cell15381,1
12376,Cell15629,1
12377,Cell8622,1
12378,Cell5862,1
12379,Cell5750,1
12380,Cell10753,1
12381,Cell12823,1
12382,Cell9028,1
12383,Cell8153,1
12384,Cell9677,1
12385,Cell4003,1
12386,Cell15864,1
12387,Cell12598,1
12388,Cell1785,1
12389,Cell14130,1
12390,Cell10990,1
12391,Cell619,1
12392,Cell14114,1
12393,Cell10911,1
12394,Cell12975,1
12395,Cell1970,1
12396,Cell947,1
12397,Cell7058,1
12398,Cell3142,1
12399,Cell7893,1
12400,Cell15869,1
12401,Cell1049,1
12402,Cell12945,1
12403,Cell4992,1
12404,Cell4451,1
12405,Cell6253,1
12406,Cell10182,1
12407,Cell12665,1
12408,Cell5894,1
12409,Cell7353,1
12410,Cell10670,1
12411,Cell10982,1
12412,Cell9191,1
12413,Cell10118,1
12414,Cell7671,1
12415,Cell666,1
12416,Cell8712,1
12417,Cell1869,1
12418,Cell12820,1
12419,Cell9450,1
12420,Cell11958,1
12421,Cell13620,1
12422,Cell14874,1
12423,Cell30,1
12424,Cell2014,1
12425,Cell11523,1
12426,Cell5982,1
12427,Cell13694,1
12428,Cell11440,1
12429,Cell14512,1
12430,Cell15169,1
12431,Cell11585,1
12432,Cell6142,1
12433,Cell6818,1
12434,Cell4315,1
12435,Cell9673,1
12436,Cell3877,1
12437,Cell4019,1
12438,Cell4813,1
12439,Cell7199,1
12440,Cell3353,1
12441,Cell14738,1
12442,Cell5025,1
12443,Cell14069,1
12444,Cell1734,1
12445,Cell11780,1
12446,Cell1281,1
12447,Cell671,1
12448,Cell9383,1
12449,Cell12546,1
12450,Cell11565,1
12451,Cell3472,1
12452,Cell3053,1
12453,Cell12692,1
12454,Cell12782,1
12455,Cell8425,1
12456,Cell9060,1
12457,Cell12796,1
12458,Cell9178,1
12459,Cell6962,1
12460,Cell3016,1
12461,Cell11334,1
12462,Cell14513,1
12463,Cell6352,1
12464,Cell9233,1
12465,Cell6730,1
12466,Cell14827,1
12467,Cell8331,1
12468,Cell1992,1
12469,Cell4618,1
12470,Cell7352,1
12471,Cell6496,1
12472,Cell6084,1
12473,Cell1879,1
12474,Cell9576,1
12475,Cell12712,1
12476,Cell3611,1
12477,Cell4437,1
12478,Cell455,1
12479,Cell1251,1
12480,Cell15794,1
12481,Cell6295,1
12482,Cell11540,1
12483,Cell14411,1
12484,Cell14254,1
12485,Cell8449,1
12486,Cell1263,1
12487,Cell11313,1
12488,Cell10551,1
12489,Cell6227,1
12490,Cell14601,1
12491,Cell1997,1
12492,Cell10287,1
12493,Cell10513,1
12494,Cell1483,1
12495,Cell12743,1
12496,Cell13034,1
12497,Cell8890,1
12498,Cell13807,1
12499,Cell1853,1
12500,Cell15092,1
12501,Cell11538,1
12502,Cell4610,1
12503,Cell2414,1
12504,Cell1310,1
12505,Cell9897,1
12506,Cell4918,1
12507,Cell5609,1
12508,Cell10227,1
12509,Cell10988,1
12510,Cell12177,1
12511,Cell14303,1
12512,Cell14735,1
12513,Cell2822,1
12514,Cell7563,1
12515,Cell13282,1
12516,Cell2713,1
12517,Cell15527,1
12518,Cell4762,1
12519,Cell8800,1
12520,Cell9854,1
12521,Cell4238,1
12522,Cell9686,1
12523,Cell644,1
12524,Cell6943,1
12525,Cell1643,1
12526,Cell11509,1
12527,Cell12048,1
12528,Cell2841,1
12529,Cell13450,1
12530,Cell2191,1
12531,Cell4972,1
12532,Cell3157,1
12533,Cell142,1
12534,Cell14784,1
12535,Cell14200,1
12536,Cell11962,1
12537,Cell14038,1
12538,Cell9374,1
12539,Cell10480,1
12540,Cell13329,1
12541,Cell322,1
12542,Cell1370,1
12543,Cell13430,1
12544,Cell3029,1
12545,Cell12454,1
12546,Cell439,1
12547,Cell6238,1
12548,Cell13131,1
12549,Cell14710,1
12550,Cell4474,1
12551,Cell8724,1
12552,Cell158,1
12553,Cell7709,1
12554,Cell6323,1
12555,Cell7692,1
12556,Cell12742,1
12557,Cell15558,1
12558,Cell955,1
12559,Cell4818,1
12560,Cell5598,1
12561,Cell8206,1
12562,Cell5341,1
12563,Cell11942,1
12564,Cell10132,1
12565,Cell1316,1
12566,Cell665,1
12567,Cell13596,1
12568,Cell11868,1
12569,Cell10532,1
12570,Cell14493,1
12571,Cell15157,1
12572,Cell11750,1
12573,Cell1772,1
12574,Cell11588,1
12575,Cell2431,1
12576,Cell10297,1
12577,Cell13183,1
12578,Cell6066,1
12579,Cell8002,1
12580,Cell10604,1
12581,Cell10381,1
12582,Cell2633,1
12583,Cell1429,1
12584,Cell11004,1
12585,Cell15023,1
12586,Cell831,1
12587,Cell5199,1
12588,Cell7402,1
12589,Cell13425,1
12590,Cell9547,1
12591,Cell3216,1
12592,Cell10479,1
12593,Cell1093,1
12594,Cell14502,1
12595,Cell14120,1
12596,Cell12239,1
12597,Cell10809,1
12598,Cell421,1
12599,Cell13684,1
12600,Cell12282,1
12601,Cell13466,1
12602,Cell6524,1
12603,Cell8092,1
12604,Cell15075,1
12605,Cell15190,1
12606,Cell11237,1
12607,Cell10703,1
12608,Cell10140,1
12609,Cell6992,1
12610,Cell9910,1
12611,Cell15313,1
12612,Cell814,1
12613,Cell1675,1
12614,Cell962,1
12615,Cell8992,1
12616,Cell2926,1
12617,Cell5431,1
12618,Cell1455,1
12619,Cell2194,1
12620,Cell10813,1
12621,Cell9331,1
12622,Cell5760,1
12623,Cell4543,1
12624,Cell871,1
12625,Cell9766,1
12626,Cell11848,1
12627,Cell2264,1
12628,Cell14314,1
12629,Cell14357,1
12630,Cell9523,1
12631,Cell5844,1
12632,Cell4948,1
12633,Cell14309,1
12634,Cell9337,1
12635,Cell13594,1
12636,Cell326,1
12637,Cell9540,1
12638,Cell9127,1
12639,Cell2084,1
12640,Cell11662,1
12641,Cell5298,1
12642,Cell11817,1
12643,Cell10105,1
12644,Cell5002,1
12645,Cell3103,1
12646,Cell11364,1
12647,Cell7210,1
12648,Cell14663,1
12649,Cell615,1
12650,Cell1485,1
12651,Cell6167,1
12652,Cell8090,1
12653,Cell15838,1
12654,Cell8221,1
12655,Cell6799,1
12656,Cell6851,1
12657,Cell10696,1
12658,Cell8100,1
12659,Cell2728,1
12660,Cell866,1
12661,Cell10107,1
12662,Cell11913,1
12663,Cell12028,1
12664,Cell8266,1
12665,Cell5277,1
12666,Cell12878,1
12667,Cell9232,1
12668,Cell1464,1
12669,Cell5079,1
12670,Cell14692,1
12671,Cell12596,1
12672,Cell2125,1
12673,Cell7283,1
12674,Cell12180,1
12675,Cell1227,1
12676,Cell14983,1
12677,Cell8369,1
12678,Cell6294,1
12679,Cell15861,1
12680,Cell9550,1
12681,Cell7224,1
12682,Cell5245,1
12683,Cell9984,1
12684,Cell3757,1
12685,Cell2669,1
12686,Cell13543,1
12687,Cell10302,1
12688,Cell4411,1
12689,Cell9637,1
12690,Cell14724,1
12691,Cell6072,1
12692,Cell2269,1
12693,Cell11387,1
12694,Cell8764,1
12695,Cell2423,1
12696,Cell8171,1
12697,Cell752,1
12698,Cell9698,1
12699,Cell2986,1
12700,Cell3963,1
12701,Cell11785,1
12702,Cell5014,1
12703,Cell3125,1
12704,Cell14786,1
12705,Cell9507,1
12706,Cell11927,1
12707,Cell3603,1
12708,Cell3598,1
12709,Cell12231,1
12710,Cell11401,1
12711,Cell9874,1
12712,Cell6451,1
12713,Cell4512,1
12714,Cell3296,1
12715,Cell2036,1
12716,Cell9136,1
12717,Cell8756,1
12718,Cell5635,1
12719,Cell45,1
12720,Cell1871,1
12721,Cell1053,1
12722,Cell1196,1
12723,Cell13840,1
12724,Cell4428,1
12725,Cell11196,1
12726,Cell5873,1
12727,Cell4615,1
12728,Cell3562,1
12729,Cell9101,1
12730,Cell1010,1
12731,Cell3096,1
12732,Cell8586,1
12733,Cell4968,1
12734,Cell11953,1
12735,Cell7514,1
12736,Cell7389,1
12737,Cell6590,1
12738,Cell12053,1
12739,Cell8310,1
12740,Cell12913,1
12741,Cell12435,1
12742,Cell3638,1
12743,Cell15706,0
12744,Cell6428,0
12745,Cell2045,0
12746,Cell826,0
12747,Cell5162,0
12748,Cell1210,0
12749,Cell7297,0
12750,Cell15047,0
12751,Cell15705,0
12752,Cell5009,0
12753,Cell11124,0
12754,Cell8024,0
12755,Cell5231,0
12756,Cell12679,0
12757,Cell9277,0
12758,Cell9862,0
12759,Cell6688,0
12760,Cell9427,0
12761,Cell7294,0
12762,Cell11504,0
12763,Cell7903,0
12764,Cell8089,0
12765,Cell5836,0
12766,Cell10220,0
12767,Cell14716,0
12768,Cell3541,0
12769,Cell13404,0
12770,Cell7408,0
12771,Cell10308,0
12772,Cell6189,0
12773,Cell3770,0
12774,Cell8693,0
12775,Cell10180,0
12776,Cell1760,0
12777,Cell14655,0
12778,Cell4483,0
12779,Cell5555,0
12780,Cell5330,0
12781,Cell7144,0
12782,Cell3870,0
12783,Cell5917,0
12784,Cell11104,0
12785,Cell5772,0
12786,Cell10781,0
12787,Cell3291,0
12788,Cell7785,0
12789,Cell4265,0
12790,Cell3559,0
12791,Cell13378,0
12792,Cell7262,0
12793,Cell12442,0
12794,Cell12720,0
12795,Cell849,0
12796,Cell12836,0
12797,Cell9488,0
12798,Cell5322,0
12799,Cell7564,0
12800,Cell7411,0
12801,Cell1634,0
12802,Cell14302,0
12803,Cell13341,0
12804,Cell4829,0
12805,Cell9173,0
12806,Cell12699,0
12807,Cell12570,0
12808,Cell1021,0
12809,Cell12144,0
12810,Cell15519,0
12811,Cell5058,0
12812,Cell14195,0
12813,Cell2938,0
12814,Cell15584,0
12815,Cell5256,0
12816,Cell14773,0
12817,Cell9133,0
12818,Cell11234,0
12819,Cell6828,0
12820,Cell7154,0
12821,Cell9088,0
12822,Cell3478,0
12823,Cell11080,0
12824,Cell14291,0
12825,Cell12573,0
12826,Cell7743,0
12827,Cell2510,0
12828,Cell863,0
12829,Cell12182,0
12830,Cell883,0
12831,Cell1231,0
12832,Cell12475,0
12833,Cell3214,0
12834,Cell14515,0
12835,Cell4671,0
12836,Cell3822,0
12837,Cell12026,0
12838,Cell13276,0
12839,Cell13214,0
12840,Cell13662,0
12841,Cell14181,0
12842,Cell13,0
12843,Cell9006,0
12844,Cell13335,0
12845,Cell5419,0
12846,Cell236,0
12847,Cell1241,0
12848,Cell15687,0
12849,Cell1066,0
12850,Cell12518,0
12851,Cell3653,0
12852,Cell10726,0
12853,Cell2211,0
12854,Cell12687,0
12855,Cell1603,0
12856,Cell14032,0
12857,Cell13559,0
12858,Cell2516,0
12859,Cell5012,0
12860,Cell13024,0
12861,Cell9128,0
12862,Cell5827,0
12863,Cell4099,0
12864,Cell8444,0
12865,Cell125,0
12866,Cell6691,0
12867,Cell5482,0
12868,Cell9765,0
12869,Cell10386,0
12870,Cell2960,0
12871,Cell12190,0
12872,Cell951,0
12873,Cell14390,0
12874,Cell12252,0
12875,Cell2597,0
12876,Cell9064,0
12877,Cell1285,0
12878,Cell6423,0
12879,Cell8298,0
12880,Cell6812,0
12881,Cell10202,0
12882,Cell5480,0
12883,Cell5363,0
12884,Cell4081,0
12885,Cell8831,0
12886,Cell187,0
12887,Cell9750,0
12888,Cell9654,0
12889,Cell8858,0
12890,Cell15007,0
12891,Cell10556,0
12892,Cell12273,0
12893,Cell14041,0
12894,Cell11721,0
12895,Cell9843,0
12896,Cell15474,0
12897,Cell9216,0
12898,Cell343,0
12899,Cell5188,0
12900,Cell9896,0
12901,Cell3793,0
12902,Cell8692,0
12903,Cell12923,0
12904,Cell2120,0
12905,Cell12100,0
12906,Cell11825,0
12907,Cell11626,0
12908,Cell15458,0
12909,Cell15414,0
12910,Cell5335,0
12911,Cell10883,0
12912,Cell3510,0
12913,Cell9217,0
12914,Cell14429,0
12915,Cell8268,0
12916,Cell7207,0
12917,Cell628,0
12918,Cell12498,0
12919,Cell9441,0
12920,Cell10034,0
12921,Cell5990,0
12922,Cell15257,0
12923,Cell9294,0
12924,Cell5289,0
12925,Cell7679,0
12926,Cell8690,0
12927,Cell15516,0
12928,Cell5082,0
12929,Cell13580,0
12930,Cell12906,0
12931,Cell5110,0
12932,Cell14792,0
12933,Cell8244,0
12934,Cell2159,0
12935,Cell11031,0
12936,Cell11728,0
12937,Cell2247,0
12938,Cell1233,0
12939,Cell12768,0
12940,Cell15446,0
12941,Cell4340,0
12942,Cell2558,0
12943,Cell7846,0
12944,Cell15024,0
12945,Cell15164,0
12946,Cell8806,0
12947,Cell2975,0
12948,Cell5653,0
12949,Cell7917,0
12950,Cell13791,0
12951,Cell7788,0
12952,Cell6971,0
12953,Cell14780,0
12954,Cell14073,0
12955,Cell6555,0
12956,Cell6539,0
12957,Cell10056,0
12958,Cell13783,0
12959,Cell15415,0
12960,Cell9579,0
12961,Cell13651,0
12962,Cell7926,0
12963,Cell6282,0
12964,Cell12428,0
12965,Cell7681,0
12966,Cell5918,0
12967,Cell9363,0
12968,Cell3947,0
12969,Cell2973,0
12970,Cell2893,0
12971,Cell6963,0
12972,Cell14126,0
12973,Cell7861,0
12974,Cell15027,0
12975,Cell11849,0
12976,Cell15370,0
12977,Cell15010,0
12978,Cell4260,0
12979,Cell8789,0
12980,Cell10812,0
12981,Cell13676,0
12982,Cell11495,0
12983,Cell799,0
12984,Cell13690,0
12985,Cell14829,0
12986,Cell9220,0
12987,Cell1162,0
12988,Cell13495,0
12989,Cell11529,0
12990,Cell12862,0
12991,Cell2494,0
12992,Cell793,0
12993,Cell4257,0
12994,Cell1940,0
12995,Cell9222,0
12996,Cell13162,0
12997,Cell8681,0
12998,Cell4231,0
12999,Cell2528,0
13000,Cell14348,0
13001,Cell14459,0
13002,Cell202,0
13003,Cell3461,0
13004,Cell11228,0
13005,Cell1388,0
13006,Cell12588,0
13007,Cell3385,0
13008,Cell9648,0
13009,Cell926,0
13010,Cell15182,0
13011,Cell1941,0
13012,Cell2440,0
13013,Cell9684,0
13014,Cell2869,0
13015,Cell2131,0
13016,Cell14681,0
13017,Cell1070,0
13018,Cell2922,0
13019,Cell6889,0
13020,Cell14731,0
13021,Cell11416,0
13022,Cell4303,0
13023,Cell9516,0
13024,Cell2340,0
13025,Cell10922,0
13026,Cell12136,0
13027,Cell4053,0
13028,Cell7077,0
13029,Cell3785,0
13030,Cell9440,0
13031,Cell3459,0
13032,Cell8293,0
13033,Cell11096,0
13034,Cell1383,0
13035,Cell11024,0
13036,Cell13491,0
13037,Cell334,0
13038,Cell4839,0
13039,Cell9555,0
13040,Cell4126,0
13041,Cell4219,0
13042,Cell4322,0
13043,Cell10767,0
13044,Cell10351,0
13045,Cell14811,0
13046,Cell12281,0
13047,Cell13410,0
13048,Cell2917,0
13049,Cell14665,0
13050,Cell14581,0
13051,Cell6095,0
13052,Cell5967,0
13053,Cell14365,0
13054,Cell2063,0
13055,Cell8461,0
13056,Cell8512,0
13057,Cell15875,0
13058,Cell13165,0
13059,Cell7591,0
13060,Cell1078,0
13061,Cell13248,0
13062,Cell6007,0
13063,Cell1290,0
13064,Cell4499,0
13065,Cell15786,0
13066,Cell3975,0
13067,Cell8625,0
13068,Cell7092,0
13069,Cell2314,0
13070,Cell7380,0
13071,Cell11274,0
13072,Cell7556,0
13073,Cell13674,0
13074,Cell14644,0
13075,Cell8459,0
13076,Cell1234,0
13077,Cell14839,0
13078,Cell6184,0
13079,Cell10570,0
13080,Cell2097,0
13081,Cell14147,0
13082,Cell12420,0
13083,Cell13914,0
13084,Cell4744,0
13085,Cell898,0
13086,Cell13415,0
13087,Cell11907,0
13088,Cell14261,0
13089,Cell7101,0
13090,Cell15528,0
13091,Cell13489,0
13092,Cell8157,0
13093,Cell15816,0
13094,Cell4596,0
13095,Cell6608,0
13096,Cell5171,0
13097,Cell246,0
13098,Cell10048,0
13099,Cell12447,0
13100,Cell7852,0
13101,Cell15711,0
13102,Cell9454,0
13103,Cell3164,0
13104,Cell1071,0
13105,Cell14153,0
13106,Cell3421,0
13107,Cell13849,0
13108,Cell2704,0
13109,Cell8704,0
13110,Cell171,0
13111,Cell12717,0
13112,Cell12669,0
13113,Cell1917,0
13114,Cell14469,0
13115,Cell11710,0
13116,Cell12529,0
13117,Cell2049,0
13118,Cell11052,0
13119,Cell14523,0
13120,Cell12899,0
13121,Cell14093,0
13122,Cell4172,0
13123,Cell5293,0
13124,Cell10309,0
13125,Cell10656,0
13126,Cell15324,0
13127,Cell12156,0
13128,Cell14319,0
13129,Cell13869,0
13130,Cell7087,0
13131,Cell606,0
13132,Cell13672,0
13133,Cell2302,0
13134,Cell12806,0
13135,Cell9689,0
13136,Cell8955,0
13137,Cell10410,0
13138,Cell2981,0
13139,Cell11550,0
13140,Cell5766,0
13141,Cell13472,0
13142,Cell7477,0
13143,Cell11818,0
13144,Cell2468,0
13145,Cell12781,0
13146,Cell11863,0
13147,Cell10561,0
13148,Cell692,0
13149,Cell1331,0
13150,Cell14068,0
13151,Cell13215,0
13152,Cell3824,0
13153,Cell13745,0
13154,Cell1261,0
13155,Cell14528,0
13156,Cell2903,0
13157,Cell8348,0
13158,Cell3910,0
13159,Cell3441,0
13160,Cell365,0
13161,Cell10450,0
13162,Cell6019,0
13163,Cell4401,0
13164,Cell8127,0
13165,Cell3048,0
13166,Cell11487,0
13167,Cell4276,0
13168,Cell14253,0
13169,Cell7989,0
13170,Cell870,0
13171,Cell4622,0
13172,Cell11144,0
13173,Cell14401,0
13174,Cell6215,0
13175,Cell2676,0
13176,Cell9552,0
13177,Cell2094,0
13178,Cell5628,0
13179,Cell9834,0
13180,Cell12412,0
13181,Cell2907,0
13182,Cell11254,0
13183,Cell611,0
13184,Cell9360,0
13185,Cell3722,0
13186,Cell5255,0
13187,Cell3994,0
13188,Cell649,0
13189,Cell11382,0
13190,Cell551,0
13191,Cell8222,0
13192,Cell3596,0
13193,Cell15284,0
13194,Cell9236,0
13195,Cell3539,0
13196,Cell9205,0
13197,Cell14183,0
13198,Cell10367,0
13199,Cell889,0
13200,Cell9735,0
13201,Cell3481,0
13202,Cell4770,0
13203,Cell4196,0
13204,Cell4987,0
13205,Cell14327,0
13206,Cell13118,0
13207,Cell8543,0
13208,Cell7881,0
13209,Cell2099,0
13210,Cell3468,0
13211,Cell9572,0
13212,Cell5236,0
13213,Cell3901,0
13214,Cell2870,0
13215,Cell404,0
13216,Cell11700,0
13217,Cell1958,0
13218,Cell14891,0
13219,Cell7265,0
13220,Cell9114,0
13221,Cell7121,0
13222,Cell4893,0
13223,Cell14250,0
13224,Cell7856,0
13225,Cell4812,0
13226,Cell8370,0
13227,Cell13900,0
13228,Cell10508,0
13229,Cell14749,0
13230,Cell847,0
13231,Cell4777,0
13232,Cell5421,0
13233,Cell11678,0
13234,Cell9617,0
13235,Cell1547,0
13236,Cell2168,0
13237,Cell14889,0
13238,Cell8613,0
13239,Cell6308,0
13240,Cell57,0
13241,Cell12999,0
13242,Cell2316,0
13243,Cell10058,0
13244,Cell4974,0
13245,Cell8662,0
13246,Cell6207,0
13247,Cell10106,0
13248,Cell13285,0
13249,Cell12424,0
13250,Cell3261,0
13251,Cell13996,0
13252,Cell12160,0
13253,Cell6987,0
13254,Cell8610,0
13255,Cell15392,0
13256,Cell11573,0
13257,Cell15601,0
13258,Cell143,0
13259,Cell7517,0
13260,Cell8395,0
13261,Cell806,0
13262,Cell5996,0
13263,Cell15320,0
13264,Cell11019,0
13265,Cell15243,0
13266,Cell13927,0
13267,Cell15199,0
13268,Cell7340,0
13269,Cell14953,0
13270,Cell1649,0
13271,Cell2814,0
13272,Cell10923,0
13273,Cell2657,0
13274,Cell13086,0
13275,Cell6842,0
13276,Cell10915,0
13277,Cell12249,0
13278,Cell15305,0
13279,Cell6413,0
13280,Cell12516,0
13281,Cell6838,0
13282,Cell8350,0
13283,Cell8067,0
13284,Cell10081,0
13285,Cell14767,0
13286,Cell9793,0
13287,Cell13219,0
13288,Cell4759,0
13289,Cell4551,0
13290,Cell11115,0
13291,Cell8242,0
13292,Cell8257,0
13293,Cell12790,0
13294,Cell5696,0
13295,Cell15852,0
13296,Cell2554,0
13297,Cell6874,0
13298,Cell13270,0
13299,Cell13352,0
13300,Cell2771,0
13301,Cell12020,0
13302,Cell13369,0
13303,Cell13930,0
13304,Cell14264,0
13305,Cell12944,0
13306,Cell9318,0
13307,Cell14764,0
13308,Cell8107,0
13309,Cell7802,0
13310,Cell14353,0
13311,Cell15137,0
13312,Cell12993,0
13313,Cell14902,0
13314,Cell14697,0
13315,Cell10458,0
13316,Cell7182,0
13317,Cell6050,0
13318,Cell939,0
13319,Cell1630,0
13320,Cell12341,0
13321,Cell13593,0
13322,Cell14988,0
13323,Cell12277,0
13324,Cell12332,0
13325,Cell6235,0
13326,Cell3665,0
13327,Cell6454,0
13328,Cell13504,0
13329,Cell3565,0
13330,Cell15781,0
13331,Cell11420,0
13332,Cell2180,0
13333,Cell7295,0
13334,Cell11140,0
13335,Cell15579,0
13336,Cell13458,0
13337,Cell15314,0
13338,Cell14676,0
13339,Cell5292,0
13340,Cell1656,0
13341,Cell14943,0
13342,Cell8680,0
13343,Cell6673,0
13344,Cell13413,0
13345,Cell11064,0
13346,Cell10488,0
13347,Cell15662,0
13348,Cell7778,0
13349,Cell2322,0
13350,Cell10891,0
13351,Cell8738,0
13352,Cell12378,0
13353,Cell6994,0
13354,Cell2618,0
13355,Cell8657,0
13356,Cell14708,0
13357,Cell12911,0
13358,Cell9459,0
13359,Cell8372,0
13360,Cell15067,0
13361,Cell14431,0
13362,Cell5607,0
13363,Cell11680,0
13364,Cell1075,0
13365,Cell12849,0
13366,Cell919,0
13367,Cell1864,0
13368,Cell2825,0
13369,Cell9252,0
13370,Cell8000,0
13371,Cell9908,0
13372,Cell12291,0
13373,Cell4444,0
13374,Cell4140,0
13375,Cell13143,0
13376,Cell3657,0
13377,Cell13703,0
13378,Cell15291,0
13379,Cell8577,0
13380,Cell7685,0
13381,Cell10348,0
13382,Cell6369,0
13383,Cell11271,0
13384,Cell9792,0
13385,Cell14543,0
13386,Cell8031,0
13387,Cell3605,0
13388,Cell6715,0
13389,Cell15221,0
13390,Cell9502,0
13391,Cell8170,0
13392,Cell9218,0
13393,Cell463,0
13394,Cell14199,0
13395,Cell9221,0
13396,Cell11654,0
13397,Cell11367,0
13398,Cell2562,0
13399,Cell10885,0
13400,Cell6074,0
13401,Cell2118,0
13402,Cell13288,0
13403,Cell11306,0
13404,Cell1633,0
13405,Cell7112,0
13406,Cell4888,0
13407,Cell3422,0
13408,Cell2124,0
13409,Cell11973,0
13410,Cell13645,0
13411,Cell1355,0
13412,Cell6936,0
13413,Cell12890,0
13414,Cell1540,0
13415,Cell15299,0
13416,Cell1916,0
13417,Cell1716,0
13418,Cell169,0
13419,Cell10650,0
13420,Cell1666,0
13421,Cell3069,0
13422,Cell7833,0
13423,Cell12140,0
13424,Cell6900,0
13425,Cell9940,0
13426,Cell15578,0
13427,Cell2208,0
13428,Cell1541,0
13429,Cell4374,0
13430,Cell15202,0
13431,Cell4002,0
13432,Cell9099,0
13433,Cell3276,0
13434,Cell5712,0
13435,Cell2342,0
13436,Cell1248,0
13437,Cell6304,0
13438,Cell3800,0
13439,Cell13168,0
13440,Cell15185,0
13441,Cell14997,0
13442,Cell7874,0
13443,Cell5924,0
13444,Cell4743,0
13445,Cell14315,0
13446,Cell13893,0
