Cell_ID,Ligand_Label
Cell67443,5
Cell50181,5
Cell26453,5
Cell67611,5
Cell19947,5
Cell39453,5
Cell12452,5
Cell56687,5
Cell67893,5
Cell43578,5
Cell2734,5
Cell44996,5
Cell73059,5
Cell41146,5
Cell31413,5
Cell46961,5
Cell28606,5
Cell7771,5
Cell5258,5
Cell39715,5
Cell25389,5
Cell61679,5
Cell25448,5
Cell7197,5
Cell49806,5
Cell38022,5
Cell18843,5
Cell33673,5
Cell54372,5
Cell46250,5
Cell7338,5
Cell21202,5
Cell30815,5
Cell61053,5
Cell24553,5
Cell69673,5
Cell37448,5
Cell42092,5
Cell58821,5
Cell60416,5
Cell55083,5
Cell16734,5
Cell71708,5
Cell9873,5
Cell72786,5
Cell42294,5
Cell68790,5
Cell54911,5
Cell17749,5
Cell41619,5
Cell22100,5
Cell10690,5
Cell5189,5
Cell58593,5
Cell7776,5
Cell45880,5
Cell26363,5
Cell56736,5
Cell15404,5
Cell43130,5
Cell52851,5
Cell63233,5
Cell61422,5
Cell62855,5
Cell55257,5
Cell42932,5
Cell63630,5
Cell14002,5
Cell63883,5
Cell67078,5
Cell50604,5
Cell38733,5
Cell13312,5
Cell64956,5
Cell8148,5
Cell72157,5
Cell61804,5
Cell22210,5
Cell70318,5
Cell11412,5
Cell32611,5
Cell46759,5
Cell35447,5
Cell69733,5
Cell38695,5
Cell52922,5
Cell21562,5
Cell27205,5
Cell9414,5
Cell39530,5
Cell66917,5
Cell57524,5
Cell36882,5
Cell33968,5
Cell15236,5
Cell40872,5
Cell65198,5
Cell46261,5
Cell55552,5
Cell20701,5
Cell69273,5
Cell24169,5
Cell12822,5
Cell60530,5
Cell56735,5
Cell61761,5
Cell40907,5
Cell49659,5
Cell28295,5
Cell53598,5
Cell44159,5
Cell31783,5
Cell18361,5
Cell34362,5
Cell37987,5
Cell26968,5
Cell43923,5
Cell3303,5
Cell19352,5
Cell48880,5
Cell71143,5
Cell43229,5
Cell51875,5
Cell1093,5
Cell24332,5
Cell72859,5
Cell58213,5
Cell30547,5
Cell22259,5
Cell58756,5
Cell46681,5
Cell24419,5
Cell4411,5
Cell62634,5
Cell28964,5
Cell72514,5
Cell64012,5
Cell48394,5
Cell23050,5
Cell18747,5
Cell26985,5
Cell47129,5
Cell70353,5
Cell12259,5
Cell16301,5
Cell41751,5
Cell22417,5
Cell2311,5
Cell10882,5
Cell46956,5
Cell49523,5
Cell61817,5
Cell16191,5
Cell50062,5
Cell39590,5
Cell28033,5
Cell55519,5
Cell41863,5
Cell15076,5
Cell3357,5
Cell28132,5
Cell45327,5
Cell23474,5
Cell5670,5
Cell12844,5
Cell7824,5
Cell15326,5
Cell70763,5
Cell40530,5
Cell26649,5
Cell26371,5
Cell40005,5
Cell36534,5
Cell52597,5
Cell50934,5
Cell579,5
Cell26348,5
Cell45857,5
Cell60721,5
Cell18151,5
Cell23171,5
Cell10246,5
Cell16730,5
Cell31644,5
Cell65171,5
Cell71113,5
Cell42692,5
Cell22648,5
Cell9444,5
Cell14364,5
Cell49127,5
Cell751,5
Cell19322,5
Cell37323,5
Cell54234,5
Cell40547,5
Cell21851,5
Cell12726,5
Cell24009,5
Cell5362,5
Cell44713,5
Cell529,5
Cell29645,5
Cell27482,5
Cell33763,5
Cell48072,5
Cell20938,5
Cell19763,5
Cell9172,5
Cell32155,5
Cell44630,5
Cell46826,5
Cell20851,5
Cell22858,5
Cell65876,5
Cell72720,5
Cell61996,5
Cell71980,5
Cell2999,5
Cell28133,5
Cell57525,5
Cell72920,5
Cell55004,5
Cell8477,5
Cell47941,5
Cell43195,5
Cell14835,5
Cell65781,5
Cell13218,5
Cell8783,5
Cell45944,5
Cell55520,5
Cell99,5
Cell68167,5
Cell7883,5
Cell15271,5
Cell22730,5
Cell32224,5
Cell64473,5
Cell63704,5
Cell13546,5
Cell61421,5
Cell46170,5
Cell71755,5
Cell4169,5
Cell28728,5
Cell54481,5
Cell21568,5
Cell69240,5
Cell68,5
Cell38937,5
Cell8738,5
Cell67594,5
Cell72458,5
Cell62014,5
Cell24304,5
Cell45687,5
Cell58140,5
Cell31729,5
Cell32681,5
Cell67065,5
Cell39698,5
Cell14106,5
Cell54930,5
Cell29495,5
Cell31192,5
Cell59539,5
Cell2227,5
Cell34599,5
Cell26818,5
Cell52527,5
Cell65070,5
Cell51618,5
Cell68539,5
Cell22998,5
Cell20533,5
Cell33804,5
Cell28608,5
Cell6204,5
Cell42716,5
Cell24772,5
Cell34921,5
Cell73100,5
Cell38569,5
Cell70456,5
Cell12439,5
Cell1013,5
Cell6286,5
Cell462,5
Cell28533,5
Cell43806,5
Cell8594,5
Cell43770,5
Cell21176,5
Cell56318,5
Cell3293,5
Cell29566,5
Cell47848,5
Cell71105,5
Cell21760,5
Cell5723,5
Cell28380,5
Cell2132,5
Cell28771,5
Cell19286,5
Cell32159,5
Cell65419,5
Cell34651,5
Cell5839,5
Cell19233,5
Cell7000,5
Cell64020,5
Cell47385,5
Cell20422,5
Cell25218,5
Cell50879,5
Cell11153,5
Cell7789,5
Cell27380,5
Cell9482,5
Cell70668,5
Cell31007,5
Cell56482,5
Cell52168,5
Cell11682,5
Cell32356,5
Cell45223,5
Cell15019,5
Cell38889,5
Cell30951,5
Cell11583,5
Cell45302,5
Cell46180,5
Cell70489,5
Cell20815,5
Cell43036,5
Cell65300,5
Cell14413,5
Cell44644,5
Cell68149,5
Cell10855,5
Cell61269,5
Cell40543,5
Cell32405,5
Cell53201,5
Cell29974,5
Cell58805,5
Cell65655,5
Cell31655,5
Cell27097,5
Cell34575,5
Cell71123,5
Cell30093,5
Cell62649,5
Cell73041,5
Cell2312,5
Cell56515,5
Cell16955,5
Cell61487,5
Cell56004,5
Cell36656,5
Cell25144,5
Cell70194,5
Cell67463,5
Cell55309,5
Cell72501,5
Cell7699,5
Cell2368,5
Cell12105,5
Cell70064,5
Cell67337,5
Cell36341,5
Cell21903,5
Cell42317,5
Cell69783,5
Cell22444,5
Cell17355,5
Cell71743,5
Cell8897,5
Cell38110,5
Cell63448,5
Cell34510,5
Cell55644,5
Cell27609,5
Cell36100,5
Cell61750,5
Cell4989,5
Cell7731,5
Cell8967,5
Cell31244,5
Cell57967,5
Cell29930,5
Cell39279,5
Cell43038,5
Cell5659,5
Cell2223,5
Cell54361,5
Cell66374,5
Cell10266,5
Cell72565,5
Cell9563,5
Cell7046,5
Cell15805,5
Cell28102,5
Cell11326,5
Cell47470,5
Cell72510,5
Cell57879,5
Cell34607,5
Cell4587,5
Cell29030,5
Cell71627,5
Cell67185,5
Cell45313,5
Cell55254,5
Cell29136,5
Cell8768,5
Cell37515,5
Cell3054,5
Cell45496,5
Cell50025,5
Cell495,5
Cell30659,5
Cell58813,5
Cell13664,5
Cell18203,5
Cell60638,5
Cell7488,5
Cell15998,5
Cell62265,5
Cell35233,5
Cell28166,5
Cell11549,5
Cell26238,5
Cell53790,5
Cell44933,5
Cell52438,5
Cell33387,5
Cell45625,5
Cell61662,5
Cell8274,5
Cell18056,5
Cell38729,5
Cell71421,5
Cell30033,5
Cell39709,5
Cell12099,5
Cell16528,5
Cell8692,5
Cell20199,5
Cell15800,5
Cell36850,5
Cell23973,5
Cell38335,5
Cell45258,5
Cell31732,5
Cell28754,5
Cell67328,6
Cell41471,6
Cell32998,6
Cell16867,6
Cell27105,6
Cell69639,6
Cell66042,6
Cell23864,6
Cell1224,6
Cell17788,6
Cell55625,6
Cell41293,6
Cell26251,6
Cell65313,6
Cell56960,6
Cell15969,6
Cell51487,6
Cell38603,6
Cell25519,6
Cell36063,6
Cell64651,6
Cell22492,6
Cell42202,6
Cell72885,6
Cell48994,6
Cell38926,6
Cell16855,6
Cell70894,6
Cell47032,6
Cell18808,6
Cell18609,6
Cell40372,6
Cell56381,6
Cell6810,6
Cell52670,6
Cell18651,6
Cell13232,6
Cell30812,6
Cell28454,6
Cell1323,6
Cell23432,6
Cell43503,6
Cell7687,6
Cell25079,6
Cell62420,6
Cell59578,6
Cell23954,6
Cell31282,6
Cell62313,6
Cell12832,6
Cell16106,6
Cell28680,6
Cell46751,6
Cell14053,6
Cell72592,6
Cell36717,6
Cell22689,6
Cell33723,6
Cell642,6
Cell33635,6
Cell57875,6
Cell50128,6
Cell46340,6
Cell47029,6
Cell69944,6
Cell31905,6
Cell5416,6
Cell26837,6
Cell3362,6
Cell71887,6
Cell62338,6
Cell1506,6
Cell58244,6
Cell69799,6
Cell46290,6
Cell16735,6
Cell14143,6
Cell7522,6
Cell60394,6
Cell28434,6
Cell33465,6
Cell35627,6
Cell58474,6
Cell21764,6
Cell71748,6
Cell7836,6
Cell21739,6
Cell23346,6
Cell58248,6
Cell59475,6
Cell58366,6
Cell17448,6
Cell26743,6
Cell61478,6
Cell53036,6
Cell41884,6
Cell7620,6
Cell61600,6
Cell4797,6
Cell52129,6
Cell27971,6
Cell69225,6
Cell17086,6
Cell11816,6
Cell38727,6
Cell47094,6
Cell29741,6
Cell21991,6
Cell38072,6
Cell41785,6
Cell72942,6
Cell27726,6
Cell50084,6
Cell37089,6
Cell37145,6
Cell28687,6
Cell45311,6
Cell13859,6
Cell58047,6
Cell55318,6
Cell6555,6
Cell15322,6
Cell68320,6
Cell14938,6
Cell44448,6
Cell41716,6
Cell67475,6
Cell63342,6
Cell43753,6
Cell67577,6
Cell67088,6
Cell9042,6
Cell68363,6
Cell8972,6
Cell20071,6
Cell64220,6
Cell22356,6
Cell34047,6
Cell72954,6
Cell28001,6
Cell59407,6
Cell1895,6
Cell57476,6
Cell56843,6
Cell70584,6
Cell42348,6
Cell68342,6
Cell63235,6
Cell15272,6
Cell47417,6
Cell55522,6
Cell14518,6
Cell55339,6
Cell16392,6
Cell53334,6
Cell40412,6
Cell15386,6
Cell55712,6
Cell50392,6
Cell23987,6
Cell50440,6
Cell46362,6
Cell44378,6
Cell17085,6
Cell20537,6
Cell61808,6
Cell12224,6
Cell59316,6
Cell10286,6
Cell25501,6
Cell48077,6
Cell71555,6
Cell56580,6
Cell14545,6
Cell47058,6
Cell14862,6
Cell71783,6
Cell63806,6
Cell8005,6
Cell12685,6
Cell23533,6
Cell16601,6
Cell63175,6
Cell15166,6
Cell60172,6
Cell39004,6
Cell26895,6
Cell55276,6
Cell51195,6
Cell16614,6
Cell27066,6
Cell38409,6
Cell24687,6
Cell53488,6
Cell23783,6
Cell19733,6
Cell39915,6
Cell54792,6
Cell62718,6
Cell46097,6
Cell65077,6
Cell45025,6
Cell5832,6
Cell35791,6
Cell72094,6
Cell15899,6
Cell66074,6
Cell30645,6
Cell33524,6
Cell40642,6
Cell49005,6
Cell46013,6
Cell71407,6
Cell25713,6
Cell10806,6
Cell60618,6
Cell40752,6
Cell42248,6
Cell49930,6
Cell26739,6
Cell41584,6
Cell48536,6
Cell60882,6
Cell20943,6
Cell24866,6
Cell50544,6
Cell30354,6
Cell5221,6
Cell13727,6
Cell44392,6
Cell66613,6
Cell51361,6
Cell43031,6
Cell50048,6
Cell61824,6
Cell52048,6
Cell67179,6
Cell15357,6
Cell12568,6
Cell15211,6
Cell22463,6
Cell41059,6
Cell23004,6
Cell13390,6
Cell51823,6
Cell43683,6
Cell38174,6
Cell64419,6
Cell25216,6
Cell27749,6
Cell34093,6
Cell73014,6
Cell67869,6
Cell3983,6
Cell54192,6
Cell17851,6
Cell17525,6
Cell9912,6
Cell16238,6
Cell40805,6
Cell33098,6
Cell42114,6
Cell54441,6
Cell41090,6
Cell12512,6
Cell48145,6
Cell60529,6
Cell33359,6
Cell51332,6
Cell47086,6
Cell47492,6
Cell45038,6
Cell14269,6
Cell48557,6
Cell8227,6
Cell41993,6
Cell54963,6
Cell62417,6
Cell46971,6
Cell42633,6
Cell17032,6
Cell46231,6
Cell12184,6
Cell55562,6
Cell65939,6
Cell10141,6
Cell66691,6
Cell70458,6
Cell44137,6
Cell4740,6
Cell21078,6
Cell16908,6
Cell48821,6
Cell31042,6
Cell27986,6
Cell34109,6
Cell26390,6
Cell8325,6
Cell2071,6
Cell45146,6
Cell54344,6
Cell54790,6
Cell60432,6
Cell22063,6
Cell8652,6
Cell61049,6
Cell25423,6
Cell13076,6
Cell38013,6
Cell72680,6
Cell2795,6
Cell50702,6
Cell44529,6
Cell5895,6
Cell2408,6
Cell44014,6
Cell15743,6
Cell20806,6
Cell65840,6
Cell8175,6
Cell19421,6
Cell61314,6
Cell71016,6
Cell65040,6
Cell46378,6
Cell57721,6
Cell10694,6
Cell9118,6
Cell9056,6
Cell51532,6
Cell48368,6
Cell66605,6
Cell53072,6
Cell54918,6
Cell58964,6
Cell37110,6
Cell56082,6
Cell67825,6
Cell22190,6
Cell40809,6
Cell27140,6
Cell68092,6
Cell54598,6
Cell17630,6
Cell48379,6
Cell14344,6
Cell22148,6
Cell41852,6
Cell43845,6
Cell21536,6
Cell60776,6
Cell63060,6
Cell6600,6
Cell50270,6
Cell46637,6
Cell63192,6
Cell37850,6
Cell11092,6
Cell52676,6
Cell1135,6
Cell34221,6
Cell3510,6
Cell18700,6
Cell30690,6
Cell6153,6
Cell7680,6
Cell41488,6
Cell27639,6
Cell27895,6
Cell26014,6
Cell1339,6
Cell57851,6
Cell68680,6
Cell48906,6
Cell31965,6
Cell58614,6
Cell5454,6
Cell14407,6
Cell24618,6
Cell53830,6
Cell30344,6
Cell69846,6
Cell18780,6
Cell29549,6
Cell192,6
Cell42805,6
Cell29719,6
Cell44591,6
Cell70554,6
Cell16517,6
Cell6650,6
Cell50108,6
Cell31583,6
Cell69072,6
Cell50820,6
Cell51357,6
Cell63903,6
Cell5713,6
Cell10113,6
Cell26344,6
Cell36528,6
Cell72700,6
Cell3051,6
Cell70680,6
Cell22766,6
Cell60874,6
Cell47846,6
Cell15144,6
Cell18469,6
Cell42640,6
Cell59599,6
Cell54566,6
Cell55836,6
Cell820,6
Cell5651,6
Cell9557,6
Cell27900,6
Cell31237,6
Cell26236,6
Cell43730,6
Cell54605,6
Cell43043,6
Cell21158,6
Cell3405,6
Cell50614,6
Cell32614,6
Cell65997,6
Cell58101,6
Cell25628,6
Cell25181,6
Cell28012,6
Cell41950,6
Cell66012,6
Cell30028,6
Cell67823,6
Cell62700,6
Cell41552,6
Cell64775,6
Cell71017,6
Cell6820,6
Cell512,6
Cell59757,6
Cell39930,6
Cell60323,6
Cell22782,6
Cell62494,6
Cell59790,6
Cell66905,6
Cell64896,6
Cell50950,6
Cell69634,6
Cell31419,6
Cell56826,6
Cell58143,6
Cell50558,6
Cell7631,6
Cell56510,6
Cell58289,6
Cell55615,6
Cell51930,6
Cell15378,6
Cell16944,6
Cell68666,6
Cell14314,6
Cell27467,6
Cell53214,6
Cell43859,6
Cell17726,6
Cell25275,6
Cell55782,6
Cell36461,6
Cell33690,6
Cell16988,6
Cell28244,6
Cell10763,6
Cell3318,6
Cell11081,6
Cell68764,6
Cell40350,6
Cell59608,6
Cell34203,6
Cell55734,6
Cell11468,6
Cell27375,6
Cell60725,6
Cell57110,6
Cell17143,6
Cell40981,6
Cell1521,6
Cell12529,6
Cell50202,6
Cell8286,6
Cell37189,6
Cell37839,6
Cell61706,6
Cell57555,6
Cell7684,6
Cell35328,6
Cell13292,6
Cell699,6
Cell28546,6
Cell1888,6
Cell56037,6
Cell50376,6
Cell32775,6
Cell29515,6
Cell47815,6
Cell6917,6
Cell11404,6
Cell32660,6
Cell35850,6
Cell9475,6
Cell2996,6
Cell43984,6
Cell64677,6
Cell14215,6
Cell14867,6
Cell62153,6
Cell5323,6
Cell40179,6
Cell8424,6
Cell28422,6
Cell29032,6
Cell33750,6
Cell65831,6
Cell59453,6
Cell43691,6
Cell6162,6
Cell25366,6
Cell59870,6
Cell42489,6
Cell26733,6
Cell50565,6
Cell33095,6
Cell67530,6
Cell45169,6
Cell50485,6
Cell55197,6
Cell44536,6
Cell21613,6
Cell70738,6
Cell37789,6
Cell7618,6
Cell63841,6
Cell35574,6
Cell53555,6
Cell63855,6
Cell12934,6
Cell38726,6
Cell16180,6
Cell9072,6
Cell19938,6
Cell57352,6
Cell37705,6
Cell8541,6
Cell47046,6
Cell24170,6
Cell49590,6
Cell66262,6
Cell21597,6
Cell15115,6
Cell63731,6
Cell39998,6
Cell34382,6
Cell14271,6
Cell19057,6
Cell21583,6
Cell21374,6
Cell14933,6
Cell48327,6
Cell24513,6
Cell8109,6
Cell31373,6
Cell21145,6
Cell56979,6
Cell13167,6
Cell69288,6
Cell50827,6
Cell65789,6
Cell13598,6
Cell31050,6
Cell44024,6
Cell1429,6
Cell57113,6
Cell5305,6
Cell40521,6
Cell4158,6
Cell60623,6
Cell47358,6
Cell42546,6
Cell45948,6
Cell54029,6
Cell65983,6
Cell15648,6
Cell47665,6
Cell68023,6
Cell56226,6
Cell50630,6
Cell58027,6
Cell43052,6
Cell20213,6
Cell22336,6
Cell57640,6
Cell18556,6
Cell6051,6
Cell58779,6
Cell64453,6
Cell53530,6
Cell4747,6
Cell57686,6
Cell66141,6
Cell12516,6
Cell55229,6
Cell20412,6
Cell39965,6
Cell61400,6
Cell54235,6
Cell35272,6
Cell61088,6
Cell38897,6
Cell53303,6
Cell67213,6
Cell23054,6
Cell44576,6
Cell25095,6
Cell25865,6
Cell70501,6
Cell15645,6
Cell48792,6
Cell22517,6
Cell5110,6
Cell11251,6
Cell40059,6
Cell51648,6
Cell3440,6
Cell43186,6
Cell11521,6
Cell41175,6
Cell20504,6
Cell57022,6
Cell69158,6
Cell48256,6
Cell5127,6
Cell30839,6
Cell21474,6
Cell10155,6
Cell8295,6
Cell27113,6
Cell37362,6
Cell31235,6
Cell40723,6
Cell34988,6
Cell68404,6
Cell25426,6
Cell56136,6
Cell25570,6
Cell6561,6
Cell72432,6
Cell26841,6
Cell34267,6
Cell60352,6
Cell22239,6
Cell68690,6
Cell65542,6
Cell71259,6
Cell52028,6
Cell13376,6
Cell70876,6
Cell30873,6
Cell10917,6
Cell15137,6
Cell50347,6
Cell33231,6
Cell43238,6
Cell12401,6
Cell6003,6
Cell8780,6
Cell5066,6
Cell39296,6
Cell35851,6
Cell11915,6
Cell38173,6
Cell42502,6
Cell48893,6
Cell43346,6
Cell40233,6
Cell41303,6
Cell25922,6
Cell42658,6
Cell24888,6
Cell610,6
Cell60839,6
Cell15394,6
Cell46472,6
Cell32329,6
Cell6090,6
Cell72441,6
Cell42160,6
Cell11211,6
Cell27767,6
Cell63155,6
Cell61417,6
Cell71835,6
Cell47976,6
Cell44723,6
Cell38629,6
Cell42297,6
Cell21533,6
Cell19236,6
Cell52249,6
Cell55848,6
Cell51983,6
Cell43441,6
Cell24967,6
Cell9112,6
Cell63654,6
Cell17682,6
Cell18496,6
Cell64175,6
Cell71680,6
Cell11732,6
Cell33313,6
Cell69412,6
Cell56379,6
Cell1262,6
Cell13160,6
Cell12151,6
Cell31139,6
Cell65881,6
Cell42783,6
Cell60819,6
Cell59818,6
Cell34768,6
Cell34052,6
Cell11343,6
Cell24024,6
Cell19660,6
Cell63401,6
Cell30956,6
Cell11394,6
Cell35427,6
Cell20739,6
Cell3017,6
Cell42023,6
Cell28994,6
Cell67792,6
Cell39282,6
Cell16920,6
Cell25668,6
Cell44689,6
Cell54705,6
Cell40972,6
Cell9488,6
Cell1428,6
Cell23511,6
Cell39327,6
Cell48388,6
Cell7212,6
Cell49651,6
Cell60841,6
Cell61131,6
Cell45898,6
Cell47151,6
Cell35415,6
Cell25128,6
Cell42758,6
Cell5356,6
Cell23699,6
Cell15832,6
Cell47195,6
Cell56722,6
Cell50838,6
Cell40396,6
Cell44499,6
Cell65712,6
Cell39382,6
Cell29700,6
Cell37496,6
Cell61920,6
Cell14856,6
Cell66959,6
Cell41109,6
Cell63587,6
Cell5289,6
Cell56357,6
Cell1104,6
Cell31357,6
Cell52299,6
Cell57726,6
Cell9224,6
Cell25541,6
Cell65232,6
Cell11097,6
Cell5082,6
Cell1003,6
Cell10315,6
Cell21383,6
Cell745,6
Cell53931,6
Cell70107,6
Cell57995,6
Cell41278,6
Cell9537,6
Cell44066,6
Cell9215,6
Cell21952,6
Cell46624,6
Cell29721,6
Cell63680,6
Cell67297,6
Cell47338,6
Cell66294,6
Cell68768,6
Cell41073,6
Cell12506,6
Cell72545,6
Cell72704,6
Cell66468,6
Cell57710,6
Cell18284,6
Cell57428,6
Cell59822,6
Cell6,6
Cell66258,6
Cell29864,6
Cell64918,6
Cell41433,6
Cell71230,6
Cell28448,6
Cell42462,6
Cell62595,6
Cell51350,6
Cell45650,6
Cell61464,6
Cell7531,6
Cell21336,6
Cell66254,6
Cell24136,6
Cell53999,6
Cell64308,6
Cell25936,6
Cell809,6
Cell27429,6
Cell39681,6
Cell35284,6
Cell64902,6
Cell21986,6
Cell50190,6
Cell15330,6
Cell25375,6
Cell63611,6
Cell49324,6
Cell21687,6
Cell48831,6
Cell31914,6
Cell71718,6
Cell14621,6
Cell44779,6
Cell70606,6
Cell37457,6
Cell3259,6
Cell8133,6
Cell36665,6
Cell31621,6
Cell27987,6
Cell71456,6
Cell50413,6
Cell28574,6
Cell35790,6
Cell31094,6
Cell30175,6
Cell41912,6
Cell68220,6
Cell23361,6
Cell42459,6
Cell1464,6
Cell65392,6
Cell33933,6
Cell43422,6
Cell72232,6
Cell53177,6
Cell25178,6
Cell22113,6
Cell2572,6
Cell20554,6
Cell70292,6
Cell37865,6
Cell39815,6
Cell10444,6
Cell23156,6
Cell40085,6
Cell55840,6
Cell42902,6
Cell40835,6
Cell24110,6
Cell43149,6
Cell8444,6
Cell64702,6
Cell33249,6
Cell23882,6
Cell66789,6
Cell25565,6
Cell58865,6
Cell12911,6
Cell1574,6
Cell24293,6
Cell996,6
Cell46174,6
Cell1136,6
Cell64094,6
Cell67502,6
Cell63368,6
Cell41019,6
Cell17002,6
Cell56556,6
Cell64822,6
Cell72742,6
Cell9549,6
Cell57587,6
Cell2331,6
Cell10633,6
Cell50961,6
Cell12928,6
Cell52722,6
Cell58260,6
Cell27253,6
Cell22953,6
Cell5654,6
Cell19580,6
Cell9902,6
Cell18378,6
Cell72582,6
Cell71186,6
Cell43622,6
Cell36527,6
Cell68110,6
Cell35096,6
Cell23110,6
Cell3469,6
Cell25466,6
Cell14605,6
Cell45113,6
Cell38656,6
Cell59800,6
Cell1557,6
Cell39051,6
Cell52056,6
Cell52177,6
Cell35567,6
Cell1660,6
Cell28148,6
Cell9807,6
Cell3999,6
Cell21060,6
Cell9472,6
Cell68018,6
Cell1364,6
Cell20035,6
Cell24585,6
Cell65495,6
Cell8118,6
Cell45085,6
Cell45451,6
Cell48975,6
Cell21384,6
Cell978,6
Cell23821,6
Cell57189,6
Cell68322,6
Cell34631,6
Cell43785,6
Cell66135,6
Cell30618,6
Cell30926,6
Cell15701,6
Cell39537,6
Cell28623,6
Cell40539,6
Cell6794,6
Cell59178,6
Cell10043,6
Cell49601,6
Cell21090,6
Cell42279,6
Cell7438,6
Cell34116,6
Cell62388,6
Cell69501,6
Cell70716,6
Cell38871,6
Cell29028,6
Cell52063,6
Cell62674,6
Cell50188,6
Cell63861,6
Cell14206,6
Cell39250,6
Cell72114,6
Cell21840,6
Cell6684,6
Cell28325,6
Cell64271,6
Cell1541,6
Cell49588,6
Cell65478,6
Cell36727,6
Cell3014,6
Cell68282,6
Cell12535,6
Cell2712,6
Cell31696,6
Cell66725,6
Cell34444,6
Cell45502,6
Cell55579,6
Cell21429,6
Cell49677,6
Cell62954,6
Cell12222,6
Cell23732,6
Cell54917,6
Cell44747,6
Cell35455,6
Cell31399,6
Cell24983,6
Cell1526,6
Cell9154,6
Cell19310,6
Cell47182,6
Cell48805,6
Cell57794,6
Cell31216,6
Cell36062,6
Cell69284,6
Cell69101,6
Cell27583,6
Cell28330,6
Cell18581,6
Cell13181,6
Cell16773,6
Cell66071,6
Cell27239,6
Cell37002,6
Cell21888,6
Cell9937,6
Cell10630,6
Cell19959,6
Cell61756,6
Cell50189,6
Cell41406,6
Cell39345,6
Cell37243,6
Cell28657,6
Cell27323,6
Cell58307,6
Cell31716,6
Cell40651,6
Cell8995,6
Cell666,6
Cell2282,6
Cell45199,6
Cell56819,6
Cell25581,6
Cell45993,6
Cell12546,6
Cell58186,6
Cell50875,6
Cell9007,6
Cell42146,6
Cell48618,6
Cell44957,6
Cell18216,6
Cell243,6
Cell42472,6
Cell67262,6
Cell14687,6
Cell70573,6
Cell65898,6
Cell57828,6
Cell69025,6
Cell19672,6
Cell69558,6
Cell66460,6
Cell23190,6
Cell64711,6
Cell2353,6
Cell62243,6
Cell7735,6
Cell43177,6
Cell60780,6
Cell3268,6
Cell16372,6
Cell71490,6
Cell27889,6
Cell52723,6
Cell33129,6
Cell6099,6
Cell9027,6
Cell13074,6
Cell25016,6
Cell17782,6
Cell51640,6
Cell25145,6
Cell54002,6
Cell39205,6
Cell24847,6
Cell15096,6
Cell26400,6
Cell48022,6
Cell13781,6
Cell23641,6
Cell28761,6
Cell71142,6
Cell11822,6
Cell65427,6
Cell27352,6
Cell68895,6
Cell57119,6
Cell44219,6
Cell60418,6
Cell63103,6
Cell62815,6
Cell4653,6
Cell59237,6
Cell8429,6
Cell18020,6
Cell71455,6
Cell51398,6
Cell30535,6
Cell65193,6
Cell13986,6
Cell34268,6
Cell55792,6
Cell52407,6
Cell36418,6
Cell66500,6
Cell49286,6
Cell38845,6
Cell34867,6
Cell6064,6
Cell3586,6
Cell55427,6
Cell40796,6
Cell3686,6
Cell23500,6
Cell62244,6
Cell42615,6
Cell18867,6
Cell70011,6
Cell41382,6
Cell55106,6
Cell62671,6
Cell70375,6
Cell35188,6
Cell66062,6
Cell3048,6
Cell23352,6
Cell9550,6
Cell10695,6
Cell19003,6
Cell60474,6
Cell46156,6
Cell18926,6
Cell26509,6
Cell51016,6
Cell70819,6
Cell4388,6
Cell56640,6
Cell49645,6
Cell7562,6
Cell39764,6
Cell68215,6
Cell8261,6
Cell46404,6
Cell65108,6
Cell38941,6
Cell18744,6
Cell11192,6
Cell51200,6
Cell9435,6
Cell72219,6
Cell68151,6
Cell66279,6
Cell67817,6
Cell52247,6
Cell32831,6
Cell26919,6
Cell70702,6
Cell16377,6
Cell57985,6
Cell37015,6
Cell31597,6
Cell14507,6
Cell5452,6
Cell51382,6
Cell43,6
Cell72814,6
Cell48287,6
Cell52748,6
Cell4889,6
Cell42053,6
Cell65681,6
Cell44918,6
Cell28175,6
Cell5211,6
Cell10109,6
Cell68896,6
Cell30062,6
Cell27649,6
Cell33392,6
Cell5683,6
Cell10808,6
Cell65989,6
Cell2462,6
Cell67559,6
Cell2396,6
Cell19115,6
Cell46767,6
Cell68159,6
Cell43560,6
Cell9618,6
Cell20517,6
Cell58352,6
Cell3717,6
Cell60578,6
Cell30691,6
Cell21592,6
Cell25265,6
Cell20542,6
Cell9212,6
Cell33090,6
Cell66006,6
Cell13922,6
Cell43893,6
Cell3317,6
Cell3855,6
Cell15984,6
Cell17080,6
Cell65839,6
Cell34467,6
Cell16625,6
Cell30261,6
Cell49194,6
Cell66165,6
Cell47640,6
Cell26161,6
Cell68056,6
Cell53247,6
Cell43552,6
Cell5930,6
Cell32370,6
Cell61479,6
Cell9586,6
Cell12821,6
Cell1444,6
Cell27274,6
Cell24957,6
Cell3321,6
Cell19812,6
Cell66127,6
Cell29040,6
Cell46237,6
Cell14369,6
Cell41582,6
Cell36073,6
Cell6078,6
Cell28834,6
Cell59755,6
Cell40976,6
Cell61174,6
Cell25464,6
Cell22891,6
Cell60671,6
Cell1350,6
Cell56583,6
Cell22834,6
Cell2963,6
Cell55226,6
Cell7260,6
Cell49055,6
Cell56278,6
Cell8266,6
Cell7706,6
Cell55914,6
Cell23350,6
Cell14603,6
Cell50262,6
Cell1221,6
Cell65517,6
Cell5721,6
Cell45218,6
Cell13291,6
Cell43467,6
